Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
2.877170205,1500,12.15400028,2.876446724,2.876446724,1500,0.240914488,0,-0.151486867,0.348978992,0.001241221,9.63457779,-0.001497168,0.008085518,0.008902284
2.877170205,1500,12.1619997,2.876650572,2.876650572,1500,0.241504815,0,-0.149753366,0.382902975,-0.005638967,9.603626205,-0.002360016,0.005651788,0.008820939
2.877170205,1500,12.1619997,2.876650572,2.876650572,1500,0.242337227,0,-0.138463329,0.306024846,0.003982898,9.429190975,-0.002434246,0.00775583,0.00869036
2.877170205,1500,12.16100025,2.876414299,2.876414299,1500,0.243839595,0,-0.120156776,0.270690033,-0.019134266,9.263861479,-0.001406228,0.006241347,0.008640504
2.877170205,1500,12.16100025,2.876414299,2.876414299,1500,0.245496288,0,-0.103208621,0.231901368,-0.025414218,9.372063423,5.44E-05,0.001904927,0.008437206
2.877170205,1500,12.1590004,2.875941277,2.875941277,1500,0.247049554,0,-0.088337449,0.128636941,-0.010397676,9.403599771,-0.001486988,0.00099656,0.008133429
2.877170205,1500,12.1590004,2.875941277,2.875941277,1500,0.248585881,0,-0.073824465,0.14093105,0.048119913,9.377419245,-0.003279967,0.000388568,0.008924728
2.877170205,1500,12.16899967,2.87661624,2.87661624,1500,0.24969356,0,-0.059030967,0.126102555,-0.000360017,9.428659077,-0.004008202,0.000532209,0.010078421
2.877170205,1500,12.16899967,2.87661624,2.87661624,1500,0.250249598,0,-0.044611497,0.097884193,-0.036988566,9.249977276,-0.002771994,-0.001202864,0.010434571
2.877170205,1186,12.16899967,2.87661624,2.87661624,1500,0.250461128,0,-0.035119895,0.015063309,-0.008590434,9.038088069,-0.004595867,-0.004306911,0.010668982
2.877170205,1186,12.16899967,2.87661624,2.87661624,1500,0.248975884,0,-0.04055266,0.021965609,0.042909777,9.264987971,-0.005137701,-0.007162323,0.011806844
2.877170205,1186,12.16699982,2.233996391,3.516601086,1186,0.246285705,0,-0.040794507,0.024003161,-0.077062041,9.316364136,-0.008463803,-0.002856944,0.013493663
2.877170205,1186,12.16699982,2.233996391,3.516601086,1186,0.244886602,0,-0.034414851,-0.021480448,-0.025250692,9.170524307,-0.001630227,-0.005608987,0.019484006
2.877170205,1186,12.14299965,2.232962608,3.516410351,1186,0.245037695,0,-0.002783708,0.066434315,-0.0585821,9.196773492,-0.000264387,-0.002432271,0.041198885
2.877170205,1186,12.14299965,2.232962608,3.516410351,1186,0.246609273,0,0.061463032,0.132552865,-0.0874109,9.181871765,-0.00026463,-0.001038133,0.110877986
2.877170205,1186,12.16399956,2.233445406,3.515733719,1186,0.246532203,0,0.11943061,0.159309714,-0.044392127,9.156557648,0.000550661,0.000419114,0.280697531
