Reference,Throttle_Control,Servo_Control,Voltage,Throttle_A,Throttle_B,Servo,Linear_X,Linear_Y,Linear_Z,Acceleration_X,Acceleration_Y,Acceleration_Z,Angular_X,Angular_Y,Angular_Z
0.386855492,4.320711082,1500,12.60000038,4.366250038,4.366250038,1500,0.394504579,0,-0.078310681,0.306806691,-0.016987789,9.384187989,-0.004591093,-0.004378436,0.02749858
0.386855492,4.300123664,1500,12.60000038,4.359250069,4.359250069,1500,0.39579374,0,-0.081692485,0.280558611,0.065669674,9.319915496,-0.007226926,-0.012170368,0.030193032
0.386855492,4.28857372,1500,12.60000038,4.343500137,4.343500137,1500,0.394243144,0,-0.100491819,0.321584195,0.146839316,9.469764486,-0.005606985,-0.020031064,0.028493039
0.386855492,4.277463553,1500,12.60000038,4.319000244,4.319000244,1500,0.392848418,0,-0.127951051,0.276495208,0.24704962,9.410262275,-0.001613831,-0.017150828,0.032467223
0.386855492,4.271846999,1500,12.60000038,4.299750328,4.299750328,1500,0.390997278,0,-0.150447591,0.334083052,-5.64E-05,9.272197545,-0.007289321,-0.004698616,0.031737628
0.386855492,4.270770914,1500,12.60000038,4.287499905,4.287499905,1500,0.388992036,0,-0.179662382,0.30785336,-0.052293088,8.833101573,-0.002463047,0.001455278,0.03119313
0.386855492,4.267847888,1500,12.60000038,4.27699995,4.27699995,1500,0.388272815,0,-0.194413066,0.264930228,0.329138497,8.958369514,0.00874274,-0.011470184,0.030537339
0.386855492,4.271341014,1500,12.60000038,4.269999981,4.269999981,1500,0.386776401,0,-0.203735867,0.226318351,0.410098747,9.226172356,0.011250481,-0.007172026,0.028120328
0.386855492,4.278471362,1500,12.60000038,4.269999981,4.269999981,1500,0.385095919,0,-0.218634385,0.230367225,0.396649275,8.73300151,0.007855117,0.00907994,0.027095954
0.386855492,4.289492416,1500,12.60000038,4.266499996,4.266499996,1500,0.383362696,0,-0.229890739,0.348038834,0.390353766,8.519977055,0.00025382,-0.002129246,0.026135035
0.386855492,4.302672497,1500,12.60000038,4.269999981,4.269999981,1500,0.381979699,0,-0.233780543,0.21081335,0.285938294,8.951521412,-0.00135432,0.002349012,0.026600658
0.386855492,4.316335513,1500,12.60000038,4.27699995,4.27699995,1500,0.381196363,0,-0.237917288,0.154089367,0.266548821,8.964642668,-0.003004693,0.003897362,0.02920547
0.386855492,4.334540722,1500,12.60000038,4.287499905,4.287499905,1500,0.379937978,0,-0.240653216,0.166818363,0.206201627,9.073019513,-0.002491191,0.003812403,0.029581986
0.307582967,3.965156648,1500,12.60000038,4.30150032,4.30150032,1500,0.379823407,0,-0.243599928,0.25776498,0.006357775,8.957929428,0.000666698,0.007914302,0.03137902
0.307582967,3.865274979,1500,12.60000038,4.315500259,4.315500259,1500,0.379952819,0,-0.238155622,0.279245391,0.122889509,8.836571822,-0.007510963,0.020371731,0.031707646
0.307582967,3.699770716,1500,12.60000038,4.333000183,4.333000183,1500,0.38055996,0,-0.235054272,0.368323106,-0.17101167,8.881061034,-0.011708702,0.038102961,0.032303254
0.307582967,3.530029485,1500,12.60000038,3.963749886,3.963749886,1500,0.381772425,0,-0.21848008,0.369413945,-0.044777485,8.878652158,0.002307694,0.018847859,0.032089985
0.307582967,3.364517696,1500,12.60000038,3.864000082,3.864000082,1500,0.381694241,0,-0.203236106,0.332225385,0.105894732,9.075985699,0.002507311,0.00718399,0.032175647
0.307582967,3.212331817,1500,12.60000038,3.697750092,3.697750092,1500,0.37866276,0,-0.215151686,0.30154287,0.176511965,9.26962366,-0.001835893,0.010056396,0.03233678
0.307582967,3.074537022,1500,12.60000038,3.529750109,3.529750109,1500,0.373618571,0,-0.228244896,0.294777984,0.18968359,9.316073861,-0.012626469,-0.00583818,0.029757338
0.307582967,2.947312426,1500,12.60000038,3.363500118,3.363500118,1500,0.368373154,0,-0.193685451,0.34303747,0.137722681,9.386452326,-0.008858918,-0.01164496,0.029563999
0.307582967,2.866399388,1500,12.60000038,3.211250067,3.211250067,1500,0.355999292,0,-0.216060334,0.313980871,0.094810968,9.529253808,-0.006491186,-0.008840973,0.030571883
0.307582967,2.803161599,1500,12.60000038,3.073000193,3.073000193,1500,0.344507062,0,-0.181802052,0.288588083,0.121602255,9.362463443,-0.008225971,-0.008496798,0.030530468
0.307582967,3.138823041,1500,12.60000038,2.947000027,2.947000027,1500,0.2562625,0,-0.158486511,0.278364318,0.050953497,9.39220414,-0.003979492,-0.009619683,0.029772365
0.307582967,3.192842278,1500,12.60000038,2.864750147,2.864750147,1500,0.254367671,0,-0.179686916,0.265209676,0.077640798,9.310565011,-0.002625361,-0.005554622,0.029404637
0.307582967,3.330019494,1500,12.60000038,2.801750183,2.801750183,1500,0.250461725,0,-0.20133563,0.244160455,0.084619291,9.247879784,-0.005774803,-0.002803365,0.028044956
0.307582967,3.467679983,1500,12.60000038,3.137750149,3.137750149,1500,0.24793569,0,-0.220569591,0.284052249,0.000524561,9.436969609,-0.008653178,0.002432204,0.026318085
0.307582967,3.285641521,1500,12.60000038,3.190250158,3.190250158,1500,0.312725844,0,-0.24289046,0.25812279,-0.096679638,9.48697243,-0.009539779,0.008496395,0.025680922
0.307582967,3.429932723,1500,12.60000038,3.328500271,3.328500271,1500,0.291274416,0,-0.251329915,0.345148104,0.028687369,9.369859635,0.001259378,-0.005014431,0.025503427
0.307582967,3.418101716,1500,12.60000038,3.466750145,3.466750145,1500,0.297737627,0,-0.214714007,0.35575832,0.047571279,9.298690152,0.00298113,0.002161758,0.023804128
0.307582967,3.435047893,1500,12.60000038,3.284750223,3.284750223,1500,0.299879203,0,-0.171786866,0.317260674,0.081948794,9.233748128,0.007895455,0.009179242,0.023477387
0.307582967,3.4839853,1500,12.60000038,3.428250074,3.428250074,1500,0.293715459,0,-0.197021173,0.294951677,-0.010410048,9.115941595,0.008913043,0.01533131,0.022062141
0.307582967,3.488693386,1500,12.60000038,3.41775012,3.41775012,1500,0.298162884,0,-0.173543695,0.324314768,-0.008827774,9.148808749,0.000916925,0.007086489,0.020746315
0.307582967,3.49397757,1500,12.60000038,3.433500051,3.433500051,1500,0.302175623,0,-0.135764899,0.384652416,0.019274904,9.225355075,-0.001159581,-0.007514587,0.019585648
0.307582967,3.525840634,1500,12.60000038,3.482500076,3.482500076,1500,0.298777869,0,-0.168309601,0.291087763,-0.022339477,9.21213815,-0.001144159,0.002396097,0.01946994
0.307582967,3.522300771,1500,12.60000038,3.487750053,3.487750053,1500,0.303031389,0,-0.138037111,0.223852005,0.060542015,9.130649991,-0.00241279,-0.004319324,0.019491845
0.307582967,3.533959418,1500,12.60000038,3.491250038,3.491250038,1500,0.303441951,0,-0.130361133,0.241803729,-0.020363855,9.042313016,-0.002516202,-0.006690308,0.018834923
0.307582967,3.5525132,1500,12.60000038,3.524500132,3.524500132,1500,0.30160351,0,-0.151969668,0.21065146,0.083172921,8.992656723,0.002585013,-0.00825553,0.019771436
0.307582967,3.544052777,1500,12.60000038,3.521000147,3.521000147,1500,0.305819377,0,-0.126756518,0.271555656,0.021874699,9.099121382,-4.51E-05,-0.007545295,0.019258187
0.307582967,3.563417326,1500,12.60000038,3.531500101,3.531500101,1500,0.303339437,0,-0.154107573,0.333039275,0.246214439,9.26351874,-0.007005973,-0.00182299,0.020007532
0.307582967,3.547656455,1500,12.60000038,3.550750017,3.550750017,1500,0.308148585,0,-0.132839003,0.343937147,0.166945335,9.322482969,-0.000235803,0.002215624,0.020070523
0.307582967,3.555885522,1500,12.60000038,3.543750048,3.543750048,1500,0.306982735,0,-0.151735627,0.437614394,0.181500486,9.274892304,0.017394431,-0.007484905,0.02093149
0.307582967,3.533262677,1500,12.60000038,3.561249971,3.561249971,1500,0.311733432,0,-0.126136697,0.451934937,0.090644155,9.358809514,0.017244338,-0.008914848,0.019759407
0.307582967,3.533811155,1500,12.60000038,3.545500278,3.545500278,1500,0.310479027,0,-0.139283791,0.392633297,0.158343015,9.367305084,0.018634923,-0.005639156,0.020653252
0.307582967,3.514458613,1500,12.60000038,3.55425024,3.55425024,1500,0.312919073,0,-0.125846712,0.353625752,0.113664427,9.531330262,0.013223258,-0.008360715,0.020597299
0.307582967,3.50352996,1500,12.60000038,3.531500101,3.531500101,1500,0.313098129,0,-0.133318556,0.360765456,0.145921043,9.700616783,0.008171144,-0.016661437,0.021644429
0.307582967,3.493423943,1500,12.60000038,3.531500101,3.531500101,1500,0.312652764,0,-0.132801689,0.380025135,0.054602374,9.583555687,0.003353741,-0.00783983,0.022716822
0.307582967,3.471368308,1500,12.60000038,3.512250185,3.512250185,1500,0.314776603,0,-0.115547048,0.355199313,0.094370434,9.291263967,0.005354987,-0.007596573,0.024767988
0.307582967,3.470521458,1500,12.60000038,3.501750231,3.501750231,1500,0.311965561,0,-0.131436203,0.3078474,-0.004621707,9.311126479,-0.002048873,-0.001278368,0.02580193
0.307582967,3.447779937,1500,12.60000038,3.491250038,3.491250038,1500,0.314154843,0,-0.111265076,0.286276495,-0.10327102,9.341701375,0.005970727,-0.008239938,0.027020125
0.307582967,3.448441092,1500,12.60000038,3.47025013,3.47025013,1500,0.311330011,0,-0.138041724,0.236100381,0.038222153,9.35486935,0.0017143,-0.001863487,0.027628207
0.307582967,3.430505258,1500,12.60000038,3.468500137,3.468500137,1500,0.312824383,0,-0.116281308,0.208157587,0.034723306,9.245440932,-0.010697474,0.00591488,0.026443287
0.307582967,3.423364197,1500,12.60000038,3.445749998,3.445749998,1500,0.312112099,0,-0.128071751,0.189887088,-0.060638815,9.229912215,-0.010627734,0.018458725,0.027399897
0.307582967,3.419894448,1500,12.60000038,3.44749999,3.44749999,1500,0.310608004,0,-0.142831193,0.223352333,0.022522369,9.297359373,0.010360918,0.011707834,0.027328277
0.307582967,3.401266962,1500,12.60000038,3.430000067,3.430000067,1500,0.312797437,0,-0.12104773,0.194592237,-0.022784915,9.292521881,0.013406251,0.015167907,0.027338302
0.307582967,3.405274378,1500,12.60000038,3.423000336,3.423000336,1500,0.309914382,0,-0.142049372,0.253181959,-0.084794503,9.488370255,0.011528061,0.011093391,0.024781072
